L_anypoint_x,L_anypoint_y,R_anypoint_x,R_anypoint_y,Confidence
480.000,786.000,312.546,801.049,0.964
392.000,690.000,206.339,705.675,0.964
504.000,818.000,342.287,833.430,0.964
1632.000,746.000,1607.270,760.889,0.964
1600.000,40.000,1551.654,64.323,0.964
980.000,1244.000,892.503,1259.294,0.964
860.000,1140.000,764.075,1156.631,0.964
248.000,418.000,29.070,433.542,0.964
624.000,818.000,489.690,832.852,0.964
304.000,554.000,97.853,569.449,0.964
640.000,1244.000,537.313,1259.007,0.964
1448.000,786.000,1429.522,800.307,0.964
708.000,1036.000,588.220,1051.714,0.964
980.000,1260.000,892.954,1274.844,0.964
704.000,866.000,585.324,881.783,0.964
1252.000,730.000,1234.828,745.417,0.964
1416.000,1028.000,1400.088,1042.300,0.964
860.000,1156.000,764.793,1172.401,0.964
884.000,1156.000,790.727,1171.920,0.964
868.000,690.000,763.052,705.152,0.964
876.000,472.000,851.286,488.777,0.963
296.000,1470.000,120.855,1485.469,0.963
696.000,722.000,575.771,736.780,0.963
232.000,570.000,14.346,584.988,0.963
1408.000,554.000,1382.993,571.942,0.963
240.000,594.000,23.092,609.384,0.963
1172.000,1292.000,1077.673,1307.517,0.963
1276.000,714.000,1259.157,731.205,0.963
868.000,1132.000,773.886,1148.582,0.963
1012.000,1164.000,940.239,1181.636,0.963
1408.000,802.000,1390.134,816.839,0.963
2516.000,216.000,2292.640,240.117,0.963
256.000,440.000,41.313,457.723,0.963
376.000,578.000,190.580,594.005,0.963
1148.000,1140.000,1076.053,1155.879,0.963
1400.000,898.000,1382.848,912.444,0.963
1212.000,1124.000,1173.258,1138.361,0.963
2308.000,208.000,2115.304,232.928,0.963
368.000,818.000,175.969,833.903,0.963
296.000,698.000,88.528,715.147,0.963
288.000,472.000,81.319,489.936,0.962
1760.000,834.000,1726.810,849.870,0.962
688.000,842.000,567.074,857.727,0.962
576.000,826.000,432.372,843.002,0.962
900.000,930.000,796.480,946.034,0.962
400.000,802.000,216.417,818.377,0.962
240.000,538.000,23.644,553.380,0.962
1244.000,1244.000,1165.506,1259.484,0.962
900.000,890.000,798.598,904.758,0.962
1196.000,1156.000,1125.003,1170.673,0.962
868.000,770.000,764.395,785.520,0.962
1028.000,1172.000,957.172,1187.401,0.962
1012.000,1316.000,899.000,1331.565,0.962
392.000,770.000,207.747,786.509,0.962
876.000,1380.000,747.208,1397.186,0.962
2324.000,1188.000,2138.888,1194.313,0.962
2204.000,1428.000,2036.815,1452.228,0.961
876.000,738.000,772.005,754.127,0.961
1068.000,1316.000,963.252,1331.959,0.961
488.000,746.000,321.103,762.415,0.961
1424.000,818.000,1409.448,833.512,0.961
1680.000,368.000,1656.807,383.745,0.961
272.000,448.000,63.532,464.902,0.961
440.000,658.000,265.764,673.919,0.961
1236.000,1156.000,1173.446,1171.359,0.961
584.000,922.000,439.379,936.159,0.961
440.000,730.000,266.211,745.791,0.960
956.000,1116.000,867.239,1131.392,0.960
1028.000,1300.000,916.650,1316.219,0.960
1148.000,1052.000,1069.432,1067.574,0.960
1584.000,464.000,1560.696,478.385,0.960
1228.000,1156.000,1165.571,1170.735,0.960
1124.000,1100.000,1085.843,1114.455,0.960
1252.000,722.000,1234.118,737.686,0.960
1196.000,1124.000,1156.339,1138.999,0.960
860.000,834.000,755.551,848.684,0.960
1004.000,1172.000,931.812,1185.409,0.959
248.000,602.000,31.561,616.819,0.959
1260.000,746.000,1241.898,760.985,0.959
296.000,1486.000,120.855,1500.383,0.959
664.000,1276.000,560.301,1292.245,0.959
1124.000,1188.000,1049.095,1203.108,0.959
892.000,1164.000,797.097,1179.654,0.959
616.000,1542.000,414.313,1559.496,0.959
868.000,392.000,851.012,431.982,0.959
2000.000,1180.000,1944.719,1033.204,0.959
520.000,810.000,360.790,824.615,0.959
1760.000,842.000,1726.855,858.479,0.959
288.000,522.000,80.207,536.647,0.959
892.000,522.000,868.770,537.198,0.959
1212.000,1132.000,1170.197,1146.893,0.959
692.000,914.000,570.568,929.305,0.959
716.000,458.000,692.576,475.425,0.959
1432.000,1132.000,1414.593,1145.749,0.958
440.000,698.000,264.436,714.359,0.958
1172.000,1220.000,1086.213,1235.176,0.958
1156.000,1052.000,1076.857,1067.105,0.958
1076.000,1124.000,1038.090,1138.543,0.958
2000.000,1236.000,1887.932,1268.125,0.958
1408.000,858.000,1391.839,871.625,0.958
1092.000,1236.000,1005.186,1251.310,0.958
496.000,762.000,335.665,778.272,0.958
1576.000,778.000,1552.294,792.632,0.958
664.000,1268.000,560.419,1285.482,0.958
1212.000,1188.000,1139.791,1203.359,0.958
616.000,1550.000,414.825,1568.686,0.958
1236.000,1316.000,1133.366,1331.404,0.957
520.000,866.000,360.851,882.210,0.957
2196.000,1436.000,2028.262,1458.872,0.957
1164.000,1164.000,1090.573,1178.934,0.957
496.000,826.000,334.886,841.559,0.957
1124.000,1140.000,1050.078,1154.385,0.957
1352.000,746.000,1334.128,761.668,0.957
392.000,594.000,207.564,608.622,0.957
296.000,850.000,86.359,866.176,0.957
320.000,530.000,119.381,545.150,0.957
1204.000,1276.000,1114.176,1291.568,0.957
900.000,988.000,798.009,1003.238,0.957
1012.000,1188.000,937.890,1204.228,0.957
376.000,882.000,183.900,896.591,0.957
656.000,786.000,527.097,801.198,0.957
1456.000,1084.000,1439.222,1097.862,0.957
1252.000,472.000,1228.643,488.989,0.957
1156.000,1252.000,1066.114,1266.294,0.956
1156.000,1244.000,1066.044,1260.306,0.956
1464.000,858.000,1446.023,872.045,0.956
704.000,882.000,584.310,897.489,0.956
1408.000,546.000,1383.924,563.199,0.956
1204.000,1188.000,1131.758,1202.921,0.956
232.000,578.000,14.034,594.380,0.956
2244.000,56.000,2061.177,86.280,0.956
956.000,1068.000,858.665,1083.227,0.956
1100.000,1284.000,1005.667,1298.590,0.956
464.000,754.000,293.569,771.845,0.956
1712.000,1044.000,1680.955,1059.081,0.956
272.000,472.000,62.392,489.670,0.956
1204.000,1228.000,1121.792,1243.381,0.956
692.000,754.000,573.513,770.143,0.956
320.000,578.000,120.453,595.363,0.956
520.000,754.000,361.040,769.454,0.956
1204.000,1116.000,1166.325,1130.593,0.956
892.000,472.000,869.216,490.823,0.956
1092.000,1244.000,1001.748,1260.143,0.955
1148.000,1020.000,1068.222,1035.096,0.955
1028.000,1164.000,957.234,1179.921,0.955
1076.000,634.000,1051.248,649.348,0.955
464.000,786.000,295.008,801.992,0.955
1060.000,1156.000,987.174,1171.379,0.955
712.000,730.000,594.218,746.435,0.955
1084.000,1236.000,996.394,1251.667,0.955
608.000,906.000,469.705,920.026,0.955
780.000,480.000,758.832,497.816,0.955
1052.000,1180.000,978.953,1195.801,0.955
980.000,1100.000,891.409,1114.832,0.955
1148.000,1156.000,1075.756,1171.219,0.955
2020.000,1140.000,1893.221,1171.854,0.955
2460.000,922.000,2267.589,937.213,0.954
1220.000,1300.000,1126.061,1313.981,0.954
264.000,690.000,49.356,706.000,0.954
884.000,1148.000,790.054,1162.430,0.954
712.000,714.000,592.846,728.410,0.954
892.000,1148.000,797.379,1163.494,0.954
940.000,1308.000,835.972,1324.741,0.954
1012.000,1220.000,938.149,1234.444,0.954
376.000,570.000,191.256,585.953,0.954
844.000,1212.000,738.090,1227.810,0.954
884.000,1172.000,788.092,1188.407,0.954
656.000,794.000,527.439,809.943,0.954
1276.000,722.000,1258.865,737.667,0.954
1212.000,1196.000,1138.946,1211.839,0.954
1244.000,1188.000,1171.750,1201.916,0.954
1084.000,1228.000,997.767,1243.649,0.953
2316.000,296.000,2125.067,318.843,0.953
1156.000,762.000,1074.168,776.848,0.953
376.000,746.000,185.189,761.487,0.953
1220.000,1332.000,1114.942,1347.184,0.953
1252.000,770.000,1233.811,784.756,0.953
1268.000,1036.000,1242.119,1050.911,0.953
756.000,1180.000,666.099,1194.534,0.953
488.000,834.000,328.126,849.408,0.953
2412.000,352.000,2203.762,374.109,0.953
520.000,746.000,361.321,760.986,0.953
1084.000,634.000,1059.097,650.009,0.953
980.000,1204.000,908.600,1220.826,0.953
1440.000,770.000,1422.094,786.631,0.953
2516.000,224.000,2292.518,248.958,0.953
352.000,618.000,158.748,635.452,0.953
852.000,352.000,827.249,369.651,0.953
1188.000,1268.000,1098.508,1282.190,0.952
1116.000,1348.000,1010.434,1363.883,0.952
424.000,818.000,240.336,834.419,0.952
2292.000,328.000,2108.879,343.942,0.952
336.000,570.000,135.337,587.429,0.952
728.000,1244.000,639.948,1258.896,0.952
352.000,578.000,157.993,595.103,0.952
900.000,898.000,798.345,913.909,0.952
756.000,482.000,731.643,497.768,0.952
1028.000,1188.000,954.156,1203.628,0.952
820.000,520.000,795.298,536.206,0.951
1156.000,1132.000,1083.342,1147.246,0.951
900.000,1100.000,806.239,1114.114,0.951
684.000,786.000,562.623,803.062,0.951
1164.000,1172.000,1090.323,1186.750,0.951
876.000,1364.000,742.120,1380.712,0.951
868.000,474.000,843.885,491.279,0.951
2404.000,360.000,2195.417,385.142,0.951
248.000,674.000,31.985,690.460,0.951
884.000,988.000,780.616,1002.858,0.951
796.000,578.000,685.978,594.259,0.951
264.000,530.000,49.899,547.157,0.951
632.000,1140.000,496.245,1155.583,0.951
2276.000,328.000,2090.781,345.105,0.951
2292.000,336.000,2110.019,353.202,0.951
884.000,1092.000,789.024,1106.107,0.951
432.000,706.000,256.750,721.582,0.951
1928.000,1590.000,1802.547,1605.378,0.951
2252.000,48.000,2068.245,78.706,0.951
1156.000,1020.000,1076.705,1034.862,0.950
836.000,1204.000,731.164,1219.197,0.950
1124.000,602.000,1106.597,618.750,0.950
1220.000,1292.000,1126.487,1307.276,0.950
248.000,882.000,31.543,895.406,0.950
1220.000,1236.000,1138.965,1249.349,0.950
900.000,1004.000,797.895,1017.848,0.950
296.000,546.000,89.019,562.476,0.950
980.000,1148.000,892.573,1163.371,0.950
1456.000,890.000,1438.365,906.342,0.950
1164.000,1332.000,1060.541,1347.356,0.950
1336.000,536.000,1309.933,552.982,0.950
1148.000,1244.000,1057.988,1259.505,0.950
1188.000,1284.000,1097.615,1297.951,0.950
1464.000,1068.000,1445.780,1082.078,0.950
432.000,674.000,254.388,689.664,0.950
1472.000,890.000,1455.632,906.105,0.950
892.000,512.000,870.157,529.678,0.949
2444.000,922.000,2252.527,938.516,0.949
2404.000,352.000,2195.863,375.352,0.949
400.000,586.000,216.220,604.289,0.949
2100.000,168.000,1961.591,151.133,0.949
288.000,690.000,77.721,705.050,0.949
560.000,996.000,417.117,1010.441,0.949
988.000,1100.000,899.651,1115.715,0.949
868.000,988.000,762.489,1003.164,0.949
248.000,466.000,30.828,482.243,0.949
248.000,682.000,31.777,698.499,0.949
1132.000,1044.000,1053.318,1057.991,0.949
688.000,690.000,569.118,706.344,0.949
2412.000,930.000,2227.077,946.826,0.949
2300.000,216.000,2107.828,241.119,0.949
632.000,1236.000,528.306,1251.707,0.948
624.000,802.000,489.870,815.725,0.948
1108.000,1276.000,1013.550,1290.688,0.948
900.000,506.000,877.467,522.713,0.948
740.000,562.000,627.635,579.556,0.948
1616.000,762.000,1590.683,778.292,0.948
1180.000,1084.000,1099.390,1100.068,0.948
1440.000,1076.000,1422.250,1089.678,0.948
1220.000,1172.000,1153.665,1186.856,0.948
1180.000,1204.000,1106.273,1220.181,0.948
696.000,738.000,577.525,753.928,0.948
632.000,770.000,498.209,786.875,0.948
1752.000,850.000,1719.706,865.089,0.948
1012.000,1180.000,939.955,1195.386,0.948
1108.000,1164.000,1035.974,1179.321,0.948
1520.000,472.000,1495.633,490.047,0.948
1268.000,706.000,1252.043,722.797,0.947
1472.000,866.000,1454.198,880.517,0.947
1424.000,546.000,1400.525,562.059,0.947
860.000,898.000,754.617,912.704,0.947
1448.000,778.000,1429.798,792.576,0.947
996.000,1172.000,922.596,1186.650,0.947
812.000,520.000,788.171,536.466,0.947
1352.000,738.000,1333.596,754.520,0.947
712.000,1012.000,592.541,1026.404,0.947
504.000,794.000,342.871,810.830,0.947
656.000,1276.000,551.270,1294.411,0.947
716.000,1196.000,619.208,1211.931,0.947
1736.000,842.000,1705.075,857.737,0.947
1344.000,536.000,1320.001,552.387,0.947
1432.000,762.000,1413.726,779.377,0.947
648.000,1268.000,542.339,1285.345,0.946
1220.000,1164.000,1156.485,1178.549,0.946
1228.000,1300.000,1133.668,1315.342,0.946
1464.000,1260.000,1338.440,1275.222,0.946
1084.000,1100.000,1045.698,1114.611,0.946
360.000,818.000,166.691,833.341,0.946
1260.000,538.000,1236.673,556.168,0.946
384.000,554.000,200.212,572.851,0.946
980.000,1236.000,891.175,1250.766,0.946
716.000,858.000,597.856,872.775,0.946
360.000,618.000,167.941,635.158,0.946
1236.000,1164.000,1173.842,1178.800,0.946
1188.000,1188.000,1113.706,1203.376,0.946
544.000,802.000,391.097,816.533,0.946
1392.000,738.000,1373.684,753.363,0.946
892.000,922.000,789.724,936.947,0.946
788.000,1028.000,674.996,1042.358,0.946
1424.000,1076.000,1397.565,1092.037,0.946
724.000,850.000,606.064,864.705,0.946
988.000,1196.000,916.800,1211.359,0.946
1068.000,1308.000,964.999,1324.319,0.946
624.000,1228.000,518.520,1245.582,0.946
696.000,890.000,576.108,905.105,0.946
1204.000,1236.000,1121.268,1251.185,0.946
400.000,602.000,216.486,617.631,0.946
1084.000,1124.000,1045.642,1140.127,0.946
1028.000,1196.000,954.134,1211.716,0.945
1608.000,554.000,1584.122,569.880,0.945
1392.000,1012.000,1374.409,1028.426,0.945
1448.000,1092.000,1430.484,1105.694,0.945
296.000,440.000,88.411,456.162,0.945
256.000,850.000,39.084,866.023,0.945
980.000,1252.000,893.544,1266.833,0.945
676.000,1268.000,572.621,1285.349,0.945
464.000,778.000,294.227,793.071,0.945
2412.000,136.000,2197.418,166.911,0.945
2284.000,352.000,2099.675,368.466,0.945
624.000,778.000,489.781,794.405,0.945
2524.000,224.000,2300.766,248.929,0.945
788.000,1036.000,675.123,1051.539,0.945
1268.000,738.000,1249.619,753.991,0.945
1456.000,1092.000,1438.289,1105.904,0.945
416.000,818.000,230.912,834.642,0.945
696.000,730.000,577.107,745.913,0.945
1624.000,730.000,1600.297,744.272,0.945
1212.000,1228.000,1130.094,1243.198,0.944
1276.000,738.000,1257.993,754.092,0.944
248.000,562.000,31.469,578.197,0.944
868.000,754.000,763.825,769.108,0.944
1480.000,882.000,1464.430,896.765,0.944
1140.000,1140.000,1066.336,1155.601,0.944
1052.000,1172.000,979.227,1187.595,0.944
884.000,706.000,782.426,720.498,0.944
1600.000,536.000,1576.951,551.442,0.944
472.000,810.000,303.920,825.167,0.944
360.000,610.000,167.505,626.436,0.944
876.000,626.000,772.749,641.705,0.944
592.000,938.000,450.432,953.572,0.944
2444.000,360.000,2227.408,383.533,0.944
2332.000,392.000,2141.265,408.800,0.944
1020.000,1156.000,949.080,1172.678,0.944
1504.000,1044.000,1484.982,1058.090,0.944
1212.000,1156.000,1148.238,1170.324,0.943
1156.000,1356.000,1043.942,1371.283,0.943
916.000,530.000,892.327,546.489,0.943
684.000,1020.000,562.195,1035.614,0.943
1164.000,1188.000,1090.945,1202.487,0.943
488.000,786.000,321.354,801.513,0.943
520.000,826.000,360.921,840.888,0.943
1100.000,642.000,1075.020,659.152,0.943
1220.000,1124.000,1182.050,1138.623,0.943
480.000,794.000,315.029,810.352,0.943
1252.000,490.000,1228.318,505.747,0.943
1268.000,466.000,1243.683,483.888,0.943
280.000,1100.000,62.424,1117.072,0.943
1116.000,1148.000,1042.133,1162.995,0.943
664.000,706.000,536.060,720.851,0.943
232.000,426.000,14.836,442.607,0.943
256.000,682.000,41.098,697.670,0.943
860.000,874.000,755.790,888.342,0.943
940.000,1340.000,827.895,1354.634,0.943
876.000,786.000,772.686,801.477,0.943
1004.000,1220.000,931.042,1234.203,0.943
248.000,626.000,31.704,641.378,0.943
672.000,1076.000,545.113,1090.781,0.943
1528.000,546.000,1486.796,562.284,0.943
1124.000,1052.000,1042.416,1066.929,0.943
1140.000,1156.000,1068.248,1169.678,0.943
448.000,866.000,272.435,880.191,0.942
1584.000,730.000,1561.319,744.613,0.942
248.000,546.000,32.685,563.744,0.942
1260.000,682.000,1242.450,699.533,0.942
272.000,1028.000,56.189,1043.935,0.942
1044.000,1172.000,970.928,1187.524,0.942
1688.000,762.000,1665.244,777.503,0.942
900.000,1108.000,804.949,1122.928,0.942
684.000,706.000,562.984,722.857,0.942
632.000,778.000,498.646,793.513,0.942
320.000,546.000,117.486,561.873,0.942
536.000,794.000,382.115,808.481,0.942
892.000,1590.000,718.569,1598.278,0.942
1228.000,1260.000,1147.263,1276.145,0.942
756.000,490.000,732.002,505.522,0.942
892.000,1156.000,797.938,1172.257,0.942
1400.000,914.000,1384.579,929.886,0.942
440.000,666.000,264.650,682.941,0.942
1028.000,1324.000,915.985,1340.062,0.942
876.000,746.000,771.823,762.355,0.942
440.000,834.000,256.204,848.460,0.942
1044.000,1116.000,1005.147,1130.224,0.941
288.000,544.000,80.704,560.152,0.941
672.000,1084.000,544.678,1099.706,0.941
1472.000,874.000,1455.135,888.902,0.941
248.000,610.000,31.664,625.586,0.941
1100.000,1268.000,1006.192,1283.649,0.941
876.000,496.000,852.580,513.505,0.941
1600.000,48.000,1551.861,72.186,0.941
1760.000,826.000,1727.382,841.672,0.941
312.000,834.000,104.521,849.849,0.941
328.000,786.000,127.772,800.792,0.941
860.000,890.000,755.173,905.105,0.941
884.000,874.000,781.772,889.875,0.940
2524.000,40.000,2292.657,71.495,0.940
1408.000,1036.000,1391.874,1050.426,0.940
1108.000,1172.000,1034.083,1186.970,0.940
1204.000,1300.000,1108.751,1314.605,0.940
1680.000,376.000,1656.725,392.336,0.940
2092.000,168.000,1954.008,151.636,0.940
1268.000,1068.000,1245.195,1083.975,0.940
256.000,416.000,37.913,430.769,0.940
656.000,1260.000,553.725,1276.534,0.940
1060.000,1236.000,980.515,1251.160,0.940
1004.000,1324.000,893.011,1340.044,0.940
1164.000,1356.000,1051.256,1370.487,0.940
804.000,586.000,693.677,602.162,0.940
1252.000,464.000,1227.696,481.131,0.940
1712.000,1052.000,1681.454,1067.162,0.940
1608.000,48.000,1560.519,72.000,0.940
512.000,802.000,353.092,816.533,0.940
2340.000,1204.000,2155.500,1209.093,0.940
2412.000,360.000,2204.799,383.636,0.940
1456.000,882.000,1437.744,897.476,0.939
1116.000,1100.000,1076.394,1114.672,0.939
820.000,1108.000,708.039,1125.631,0.939
544.000,810.000,391.704,823.939,0.939
1132.000,1228.000,1045.838,1243.791,0.939
716.000,1028.000,594.509,1043.531,0.939
1268.000,690.000,1252.561,707.644,0.939
796.000,586.000,685.809,602.162,0.939
440.000,988.000,263.141,1004.443,0.939
2012.000,1510.000,1963.191,1517.979,0.939
2172.000,996.000,2027.313,1011.592,0.939
1076.000,594.000,1053.638,608.786,0.939
1252.000,746.000,1234.375,761.095,0.939
288.000,432.000,79.674,449.019,0.939
528.000,874.000,368.194,892.873,0.939
1196.000,1268.000,1107.091,1282.580,0.939
1036.000,1164.000,963.493,1179.663,0.939
876.000,754.000,771.060,769.996,0.939
1076.000,602.000,1053.865,616.850,0.939
812.000,1036.000,701.748,1051.095,0.939
1124.000,1244.000,1036.341,1259.299,0.939
336.000,810.000,135.618,825.279,0.938
1552.000,1380.000,1424.562,1395.396,0.938
1440.000,1084.000,1422.101,1098.327,0.938
376.000,722.000,185.819,738.123,0.938
1624.000,738.000,1599.148,752.796,0.938
1052.000,1164.000,979.781,1179.419,0.938
860.000,1124.000,765.163,1139.746,0.938
1236.000,1276.000,1147.003,1290.737,0.938
1188.000,1276.000,1098.824,1290.427,0.938
2260.000,48.000,2076.438,79.607,0.938
1244.000,722.000,1225.821,738.323,0.938
304.000,690.000,95.178,705.734,0.938
836.000,1356.000,717.230,1372.736,0.938
1012.000,1172.000,940.500,1188.010,0.938
876.000,1140.000,781.683,1155.139,0.938
1392.000,1036.000,1373.381,1050.549,0.938
1076.000,626.000,1052.114,641.322,0.937
1060.000,1180.000,987.976,1195.381,0.937
1028.000,1108.000,988.962,1123.933,0.937
2244.000,280.000,2068.687,305.216,0.937
384.000,826.000,192.086,841.539,0.937
884.000,834.000,780.291,848.461,0.937
440.000,674.000,263.502,690.810,0.937
1472.000,1068.000,1452.754,1082.378,0.937
424.000,996.000,238.945,1012.449,0.937
544.000,770.000,389.947,784.920,0.937
272.000,842.000,57.443,856.559,0.937
1228.000,1132.000,1189.820,1147.327,0.937
868.000,626.000,764.217,641.536,0.937
884.000,1140.000,787.737,1156.181,0.937
1124.000,1316.000,1017.007,1332.948,0.936
704.000,730.000,585.407,745.561,0.936
712.000,658.000,594.465,674.094,0.936
400.000,682.000,214.309,697.577,0.936
708.000,682.000,590.210,698.026,0.936
1408.000,1012.000,1391.281,1026.386,0.936
336.000,802.000,137.278,817.281,0.936
320.000,514.000,119.963,529.934,0.936
1132.000,594.000,1115.878,610.091,0.936
264.000,698.000,49.897,713.548,0.936
1384.000,1028.000,1365.182,1042.816,0.936
1496.000,730.000,1478.482,744.519,0.936
1236.000,1196.000,1164.257,1210.950,0.936
2308.000,224.000,2115.317,250.480,0.936
264.000,1036.000,47.846,1051.400,0.936
1736.000,642.000,1705.183,657.411,0.936
2452.000,360.000,2236.635,382.728,0.936
2212.000,1492.000,2042.653,1515.695,0.936
512.000,682.000,353.647,699.062,0.936
688.000,722.000,566.264,738.337,0.936
884.000,1100.000,787.270,1114.780,0.936
988.000,1244.000,902.294,1259.068,0.935
1760.000,850.000,1727.185,866.431,0.935
1268.000,1196.000,1206.354,1209.789,0.935
1720.000,1060.000,1688.907,1073.384,0.935
916.000,1308.000,811.715,1323.163,0.935
1268.000,1332.000,1157.001,1348.223,0.935
1472.000,1308.000,1343.798,1322.977,0.935
664.000,786.000,536.749,801.176,0.935
1384.000,930.000,1368.640,945.172,0.935
2268.000,344.000,2083.467,361.351,0.935
296.000,472.000,89.680,489.881,0.935
288.000,698.000,76.874,712.616,0.935
264.000,522.000,50.505,539.205,0.935
328.000,586.000,128.748,603.132,0.935
1648.000,1406.000,1513.237,1421.287,0.935
